id,food_code,food_name,country_origin,manufacturer,category_main,category_sub,food_image,allergy_info,storage_info,harvest_time
2630,R002630-ZZ-AVG,"조개, 진주조개, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2631,R002631-ZZ-AVG,"조개, 키조개, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2632,R002632-ZZ-AVG,"조개, 키조개, 패주, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2633,R002633-ZZ-AVG,"조개, 키조개, 근육, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2634,R002634-ZZ-AVG,"조개, 펄조개, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2635,R002635-ZZ-AVG,"조개, 피조개, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2636,R002636-ZZ-AVG,"조개, 피조개, 통조림, 조미",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2637,R002637-ZZ-AVG,"조개, 피조개, 양식, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2638,R002638-ZZ-AVG,"조개, 젓갈",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2639,R002639-ZZ-AVG,"가재, 갯가재, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2640,R002640-ZZ-AVG,"가재, 갯가재, 삶은것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2641,R002641-ZZ-AVG,"가재, 바닷가재, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2642,R002642-ZZ-AVG,"가재, 바닷가재, 찐것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2643,R002643-ZZ-AVG,"개불, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2644,R002644-ZZ-AVG,"게, 꽃게, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2645,R002645-ZZ-AVG,"게, 꽃게, 찐것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2646,R002646-ZZ-AVG,"게, 닭게, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2647,R002647-ZZ-AVG,"게, 닭게, 삶은것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2648,R002648-ZZ-AVG,"게, 닭게, 젓갈",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2649,R002649-ZZ-AVG,"게, 대게, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2650,R002650-ZZ-AVG,"게, 대게, 삶은것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2651,R002651-ZZ-AVG,"게, 대게, 삶아서 말린것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2652,R002652-ZZ-AVG,"게, 대게, 통조림",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2653,R002653-ZZ-AVG,"게, 민꽃게, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2654,R002654-ZZ-AVG,"게, 방게, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2655,R002655-ZZ-AVG,"게, 붉은대게, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2656,R002656-ZZ-AVG,"게, 왕게, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2657,R002657-ZZ-AVG,"게, 왕게, 삶은것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2658,R002658-ZZ-AVG,"게, 주름송편게, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2659,R002659-ZZ-AVG,"게, 참게, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2660,R002660-ZZ-AVG,"게맛살, 어육함량이 낮은것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2661,R002661-ZZ-AVG,"게맛살, 어육함량이 낮은것, 데친것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2662,R002662-ZZ-AVG,"게맛살, 어육함량이 높은것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2663,R002663-ZZ-AVG,"군소, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2664,R002664-ZZ-AVG,"군소, 풍선군소, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2665,R002665-ZZ-AVG,"꼴뚜기, 불똥꼴뚜기, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2666,R002666-ZZ-AVG,"꼴뚜기, 불똥꼴뚜기, 삶은것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2667,R002667-ZZ-AVG,"꼴뚜기, 불똥꼴뚜기, 조린것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2668,R002668-ZZ-AVG,"꼴뚜기, 불똥꼴뚜기, 조미훈제",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2669,R002669-ZZ-AVG,"꼴뚜기, 참꼴뚜기, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2670,R002670-ZZ-AVG,"꼴뚜기, 참꼴뚜기, 삶아서 말린것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2671,R002671-ZZ-AVG,"꼴뚜기, 창꼴뚜기, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2672,R002672-ZZ-AVG,"꼴뚜기, 젓갈",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2673,R002673-ZZ-AVG,"꼴뚜기, 양념젓갈",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2674,R002674-ZZ-AVG,"낙지, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2675,R002675-ZZ-AVG,"낙지, 세발낙지, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2676,R002676-ZZ-AVG,"낙지, 양념젓갈",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2677,R002677-ZZ-AVG,"멍게(우렁쉥이), 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2678,R002678-ZZ-AVG,"멍게, 양식, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2679,R002679-ZZ-AVG,"멍게, 양념젓갈",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2680,R002680-ZZ-AVG,"멍게, 끈멍게, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2681,R002681-ZZ-AVG,"멍게, 붉은멍게, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2682,R002682-ZZ-AVG,"문어, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2683,R002683-ZZ-AVG,"문어, 삶은것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2684,R002684-ZZ-AVG,"문어, 대문어, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2685,R002685-ZZ-AVG,"문어, 대문어, 말린것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2686,R002686-ZZ-AVG,"문어, 참문어, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2687,R002687-ZZ-AVG,"미더덕, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2688,R002688-ZZ-AVG,"미더덕, 주름미더덕, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2689,R002689-ZZ-AVG,"새우, 가시발새우, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2690,R002690-ZZ-AVG,"새우, 각시흰새우, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2691,R002691-ZZ-AVG,"새우, 긴뿔천길새우, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2692,R002692-ZZ-AVG,"새우, 꽃새우, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2693,R002693-ZZ-AVG,"새우, 꽃새우, 삶아서 말린것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2694,R002694-ZZ-AVG,"새우, 꽃새우, 찐것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2695,R002695-ZZ-AVG,"새우, 꽃새우, 튀긴것(빵가루)",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2696,R002696-ZZ-AVG,"새우, 꽃새우, 냉동",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2697,R002697-ZZ-AVG,"새우, 꽃새우, 장조림",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2698,R002698-ZZ-AVG,"새우, 닭새우, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2699,R002699-ZZ-AVG,"새우, 대하, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2700,R002700-ZZ-AVG,"새우, 대하, 말린것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2701,R002701-ZZ-AVG,"새우, 물렁가시붉은새우, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2702,R002702-ZZ-AVG,"새우, 보리새우, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2703,R002703-ZZ-AVG,"새우, 보리새우, 삶은것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2704,R002704-ZZ-AVG,"새우, 부채새우, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2705,R002705-ZZ-AVG,"새우, 중하, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2706,R002706-ZZ-AVG,"새우, 중하, 삶아서 말린것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2707,R002707-ZZ-AVG,"새우, 중하, 조미하여 말린것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2708,R002708-ZZ-AVG,"새우, 중하, 통조림",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2709,R002709-ZZ-AVG,"새우, 중하, 젓갈",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2710,R002710-ZZ-AVG,"새우, 젓새우, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2711,R002711-ZZ-AVG,"새우, 젓새우, 조린것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2712,R002712-ZZ-AVG,"새우, 젓새우, 젓갈",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2713,R002713-ZZ-AVG,"새우, 징거미새우, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2714,R002714-ZZ-AVG,"새우, 철모새우(도화새우), 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2715,R002715-ZZ-AVG,"새우, 펄닭새우, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2716,R002716-ZZ-AVG,"새우, 흰다리새우, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2717,R002717-ZZ-AVG,"새우, 껍질, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2718,R002718-ZZ-AVG,"새우 볶음, 말린것, 볶은것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2719,R002719-ZZ-AVG,"새우 튀김용, 냉동",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2720,R002720-ZZ-AVG,"새우 튀김용, 튀긴것(빵가루)",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2721,R002721-ZZ-AVG,"새우, 젓갈",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2722,R002722-ZZ-AVG,"새우, 젓갈, 추젓",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2723,R002723-ZZ-AVG,"새우, 젓갈, 토굴대때기젓",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2724,R002724-ZZ-AVG,"새우, 젓갈, 토굴동백하젓",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2725,R002725-ZZ-AVG,"새우, 젓갈, 토굴오젓",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2726,R002726-ZZ-AVG,"새우, 젓갈, 토굴육젓",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2727,R002727-ZZ-AVG,"새우, 젓갈, 토굴추젓",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2728,R002728-ZZ-AVG,"성게, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2729,R002729-ZZ-AVG,"성게, 젓갈",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2730,R002730-ZZ-AVG,"성게, 알, 젓갈",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2731,R002731-ZZ-AVG,"성게, 보라성게, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2732,R002732-ZZ-AVG,"성게, 보라성게, 알, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2733,R002733-ZZ-AVG,"성게, 보라성게, 알, 젓갈",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2734,R002734-ZZ-AVG,"성게, 통조림",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2735,R002735-ZZ-AVG,"오징어, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2736,R002736-ZZ-AVG,"오징어, 구운것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2737,R002737-ZZ-AVG,"오징어, 튀긴것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2738,R002738-ZZ-AVG,"오징어, 말린것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2739,R002739-ZZ-AVG,"오징어, 냉동",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2740,R002740-ZZ-AVG,"오징어, 조미, 구운것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2741,R002741-ZZ-AVG,"오징어, 조미훈제",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2742,R002742-ZZ-AVG,"오징어, 채, 조미하여 말린것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2743,R002743-ZZ-AVG,"오징어, 포, 조미하여 말린것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2744,R002744-ZZ-AVG,"오징어, 갑오징어, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2745,R002745-ZZ-AVG,"오징어, 갑오징어, 말린것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2746,R002746-ZZ-AVG,"오징어, 살오징어, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2747,R002747-ZZ-AVG,"오징어, 쇠갑오징어, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2748,R002748-ZZ-AVG,"오징어, 참갑오징어, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2749,R002749-ZZ-AVG,"오징어, 양념젓갈",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2750,R002750-ZZ-AVG,"오징어, 내장, 젓갈",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2751,R002751-ZZ-AVG,오징어 튀김,대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2752,R002752-ZZ-AVG,오징어채 볶음,대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2753,R002753-ZZ-AVG,"주꾸미, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2754,R002754-ZZ-AVG,"크릴, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2755,R002755-ZZ-AVG,"크릴, 삶은것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2756,R002756-ZZ-AVG,크릴 페이스트,대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2757,R002757-ZZ-AVG,"한치, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2758,R002758-ZZ-AVG,"해삼, 생것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2759,R002759-ZZ-AVG,"해삼, 말린것",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
2760,R002760-ZZ-AVG,"해삼, 염장",대한민국,전국(대표),농축산물,어패류 및 기타 수산물,,,,평균
