id,food_code,food_name,country_origin,manufacturer,category_main,category_sub,food_image,allergy_info,storage_info,product_type
4136,D013970-ZZ-AVG,그릴윙봉,대한민국,목우촌참피자,튀김류,치킨류,,,,외식
4137,D013971-ZZ-AVG,치즈브래드 스틱,대한민국,목우촌참피자,빵류,기타 빵류,,,,외식
4138,D013972-ZZ-AVG,고구마브래드 스틱,대한민국,목우촌참피자,빵류,기타 빵류,,,,외식
4139,D013973-ZZ-AVG,치즈피자L,대한민국,난타5000,빵류,피자류,,,,외식
4140,D013974-ZZ-AVG,치즈피자XL,대한민국,난타5000,빵류,피자류,,,,외식
4141,D013975-ZZ-AVG,야채피자L,대한민국,난타5000,빵류,피자류,,,,외식
4142,D013976-ZZ-AVG,야채피자 XL,대한민국,난타5000,빵류,피자류,,,,외식
4143,D013977-ZZ-AVG,콤비네이션피자 L,대한민국,난타5000,빵류,피자류,,,,외식
4144,D013978-ZZ-AVG,콤비네이션피자 XL,대한민국,난타5000,빵류,피자류,,,,외식
4145,D013979-ZZ-AVG,불고기피자 L,대한민국,난타5000,빵류,피자류,,,,외식
4146,D013980-ZZ-AVG,불고기피자 XL,대한민국,난타5000,빵류,피자류,,,,외식
4147,D013981-ZZ-AVG,고구마피자L,대한민국,난타5000,빵류,피자류,,,,외식
4148,D013982-ZZ-AVG,고구마피자 XL,대한민국,난타5000,빵류,피자류,,,,외식
4149,D013983-ZZ-AVG,핫치킨피자 L,대한민국,난타5000,빵류,피자류,,,,외식
4150,D013984-ZZ-AVG,핫치킨피자 XL,대한민국,난타5000,빵류,피자류,,,,외식
4151,D013985-ZZ-AVG,페파로니피자 L,대한민국,난타5000,빵류,피자류,,,,외식
4152,D013986-ZZ-AVG,페파로니피자 XL,대한민국,난타5000,빵류,피자류,,,,외식
4153,D013987-ZZ-AVG,하와이안피자 L,대한민국,난타5000,빵류,피자류,,,,외식
4154,D013988-ZZ-AVG,하와이안피자 XL,대한민국,난타5000,빵류,피자류,,,,외식
4155,D013989-ZZ-AVG,포테이토피자 L,대한민국,난타5000,빵류,피자류,,,,외식
4156,D013990-ZZ-AVG,포테이토피자 XL,대한민국,난타5000,빵류,피자류,,,,외식
4157,D013991-ZZ-AVG,프리미엄불고기피자 L,대한민국,난타5000,빵류,피자류,,,,외식
4158,D013992-ZZ-AVG,프리미엄불고기피자 XL,대한민국,난타5000,빵류,피자류,,,,외식
4159,D013993-ZZ-AVG,베이컨피자 L,대한민국,난타5000,빵류,피자류,,,,외식
4160,D013994-ZZ-AVG,베이컨피자 XL,대한민국,난타5000,빵류,피자류,,,,외식
4161,D013995-ZZ-AVG,스테이크피자 L,대한민국,난타5000,빵류,피자류,,,,외식
4162,D013996-ZZ-AVG,스테이크피자 XL,대한민국,난타5000,빵류,피자류,,,,외식
4163,D013997-ZZ-AVG,킹크래미피자 L,대한민국,난타5000,빵류,피자류,,,,외식
4164,D013998-ZZ-AVG,킹크래미피자 XL,대한민국,난타5000,빵류,피자류,,,,외식
4165,D013999-ZZ-AVG,떡갈비피자 L,대한민국,난타5000,빵류,피자류,,,,외식
4166,D014000-ZZ-AVG,떡갈비피자 XL,대한민국,난타5000,빵류,피자류,,,,외식
4167,D014001-ZZ-AVG,치즈크러스트피자 L,대한민국,난타5000,빵류,피자류,,,,외식
4168,D014002-ZZ-AVG,치즈크러스트피자 XL,대한민국,난타5000,빵류,피자류,,,,외식
4169,D014003-ZZ-AVG,리치골드피자 L,대한민국,난타5000,빵류,피자류,,,,외식
4170,D014004-ZZ-AVG,리치골드피자 XL,대한민국,난타5000,빵류,피자류,,,,외식
4171,D014005-ZZ-AVG,치즈바이트피자 L,대한민국,난타5000,빵류,피자류,,,,외식
4172,D014006-ZZ-AVG,치즈바이트피자 XL,대한민국,난타5000,빵류,피자류,,,,외식
4173,D014007-ZZ-AVG,체다바베큐필레 L,대한민국,난타5000,빵류,피자류,,,,외식
4174,D014008-ZZ-AVG,체다바베큐필레 XL,대한민국,난타5000,빵류,피자류,,,,외식
4175,D014009-ZZ-AVG,체다콤비네이션피자 L,대한민국,난타5000,빵류,피자류,,,,외식
4176,D014010-ZZ-AVG,체다콤비네이션피자 XL,대한민국,난타5000,빵류,피자류,,,,외식
4177,D014011-ZZ-AVG,골드바베큐필레 L,대한민국,난타5000,빵류,피자류,,,,외식
4178,D014012-ZZ-AVG,골드바베큐필레 XL,대한민국,난타5000,빵류,피자류,,,,외식
4179,D014013-ZZ-AVG,골드스테이크피자 L,대한민국,난타5000,빵류,피자류,,,,외식
4180,D014014-ZZ-AVG,골드스테이크피자 XL,대한민국,난타5000,빵류,피자류,,,,외식
4181,D014015-ZZ-AVG,골드새우피자 L,대한민국,난타5000,빵류,피자류,,,,외식
4182,D014016-ZZ-AVG,골드새우피자 XL,대한민국,난타5000,빵류,피자류,,,,외식
4183,D014017-ZZ-AVG,콜드프리미엄불고기 L,대한민국,난타5000,빵류,피자류,,,,외식
4184,D014018-ZZ-AVG,콜드프리미엄불고기 XL,대한민국,난타5000,빵류,피자류,,,,외식
4185,D014019-ZZ-AVG,골드핫치킨피자 L,대한민국,난타5000,빵류,피자류,,,,외식
4186,D014020-ZZ-AVG,골드핫치킨피자 XL,대한민국,난타5000,빵류,피자류,,,,외식
4187,D014021-ZZ-AVG,골드베이컨피자 X,대한민국,난타5000,빵류,피자류,,,,외식
4188,D014022-ZZ-AVG,골드베이컨피자 XL,대한민국,난타5000,빵류,피자류,,,,외식
4189,D014023-ZZ-AVG,골드포테이토피자 X,대한민국,난타5000,빵류,피자류,,,,외식
4190,D014024-ZZ-AVG,골드포테이토피자 XL,대한민국,난타5000,빵류,피자류,,,,외식
4191,D014025-ZZ-AVG,골드고구마피자 X,대한민국,난타5000,빵류,피자류,,,,외식
4192,D014026-ZZ-AVG,골드고구마피자 XL,대한민국,난타5000,빵류,피자류,,,,외식
4193,D014027-ZZ-AVG,골드베스트피자 X,대한민국,난타5000,빵류,피자류,,,,외식
4194,D014028-ZZ-AVG,골드베스트피자 XL,대한민국,난타5000,빵류,피자류,,,,외식
4195,D014029-ZZ-AVG,오븐구이치킨,대한민국,난타5000,튀김류,치킨류,,,,외식
4196,D014030-ZZ-AVG,치즈오븐스파게티,대한민국,난타5000,면 및 만두류,스파게티류,,,,외식
4197,D014031-ZZ-AVG,치킨윙,대한민국,난타5000,튀김류,치킨류,,,,외식
4198,D014032-ZZ-AVG,치킨봉,대한민국,난타5000,튀김류,치킨류,,,,외식
4199,D014033-ZZ-AVG,풀드포크치즈밤피자 R,대한민국,반올림피자샵,빵류,피자류,,,,외식
4200,D014034-ZZ-AVG,풀드포크치즈밤피자 L,대한민국,반올림피자샵,빵류,피자류,,,,외식
4201,D014035-ZZ-AVG,쏘핫불고기 크림치즈피자 R,대한민국,반올림피자샵,빵류,피자류,,,,외식
4202,D014036-ZZ-AVG,쏘핫불고기 크림치즈피자 L,대한민국,반올림피자샵,빵류,피자류,,,,외식
4203,D014037-ZZ-AVG,치즈후라이 크림치즈피자 R,대한민국,반올림피자샵,빵류,피자류,,,,외식
4204,D014038-ZZ-AVG,치즈후라이 크림치즈피자 L,대한민국,반올림피자샵,빵류,피자류,,,,외식
4205,D014039-ZZ-AVG,통마늘불고기 소보로피자 R,대한민국,반올림피자샵,빵류,피자류,,,,외식
4206,D014040-ZZ-AVG,통마늘불고기 소보로피자 L,대한민국,반올림피자샵,빵류,피자류,,,,외식
4207,D014041-ZZ-AVG,수제고구마 소보로피자 R,대한민국,반올림피자샵,빵류,피자류,,,,외식
4208,D014042-ZZ-AVG,수제고구마 소보로피자 L,대한민국,반올림피자샵,빵류,피자류,,,,외식
4209,D014043-ZZ-AVG,수제고구마 골드피자 R,대한민국,반올림피자샵,빵류,피자류,,,,외식
4210,D014044-ZZ-AVG,수제고구마 골드피자 L,대한민국,반올림피자샵,빵류,피자류,,,,외식
4211,D014045-ZZ-AVG,스파이시도이치 골드피자 R,대한민국,반올림피자샵,빵류,피자류,,,,외식
4212,D014046-ZZ-AVG,스파이시도이치 골드피자 L,대한민국,반올림피자샵,빵류,피자류,,,,외식
4213,D014047-ZZ-AVG,핫치킨&쉬림프 골드피자 R,대한민국,반올림피자샵,빵류,피자류,,,,외식
4214,D014048-ZZ-AVG,핫치킨&쉬림프 골드피자 L,대한민국,반올림피자샵,빵류,피자류,,,,외식
4215,D014049-ZZ-AVG,더블바베큐 골드피자 R,대한민국,반올림피자샵,빵류,피자류,,,,외식
4216,D014050-ZZ-AVG,더블바베큐 골드피자 L,대한민국,반올림피자샵,빵류,피자류,,,,외식
4217,D014051-ZZ-AVG,포테이토바이트피자 R,대한민국,반올림피자샵,빵류,피자류,,,,외식
4218,D014052-ZZ-AVG,포테이토바이트피자 L,대한민국,반올림피자샵,빵류,피자류,,,,외식
4219,D014053-ZZ-AVG,콤비네이션바이트피자 R,대한민국,반올림피자샵,빵류,피자류,,,,외식
4220,D014054-ZZ-AVG,콤비네이션바이트피자 L,대한민국,반올림피자샵,빵류,피자류,,,,외식
4221,D014055-ZZ-AVG,베이컨쉬림프 치즈링피자 R,대한민국,반올림피자샵,빵류,피자류,,,,외식
4222,D014056-ZZ-AVG,베이컨쉬림프 치즈링피자 L,대한민국,반올림피자샵,빵류,피자류,,,,외식
4223,D014057-ZZ-AVG,불고기 치즈링피자 R,대한민국,반올림피자샵,빵류,피자류,,,,외식
4224,D014058-ZZ-AVG,불고기 치즈링피자 L,대한민국,반올림피자샵,빵류,피자류,,,,외식
4225,D014059-ZZ-AVG,페파로니 치즈링피자 R,대한민국,반올림피자샵,빵류,피자류,,,,외식
4226,D014060-ZZ-AVG,페파로니 치즈링피자 L,대한민국,반올림피자샵,빵류,피자류,,,,외식
4227,D014061-ZZ-AVG,핫치킨 치즈링피자 R,대한민국,반올림피자샵,빵류,피자류,,,,외식
4228,D014062-ZZ-AVG,핫치킨 치즈링피자 L,대한민국,반올림피자샵,빵류,피자류,,,,외식
4229,D014063-ZZ-AVG,불고기 스위트골드피자 R,대한민국,반올림피자샵,빵류,피자류,,,,외식
4230,D014064-ZZ-AVG,불고기 스위트골드피자 L,대한민국,반올림피자샵,빵류,피자류,,,,외식
4231,D014065-ZZ-AVG,치킨바베큐 스위트골드피자 R,대한민국,반올림피자샵,빵류,피자류,,,,외식
4232,D014066-ZZ-AVG,치킨바베큐 스위트골드피자 L,대한민국,반올림피자샵,빵류,피자류,,,,외식
4233,D014067-ZZ-AVG,콤비네이션 피자 R,대한민국,반올림피자샵,빵류,피자류,,,,외식
4234,D014068-ZZ-AVG,콤비네이션 피자 L,대한민국,반올림피자샵,빵류,피자류,,,,외식
4235,D014069-ZZ-AVG,베이컨체다치즈 피자 R,대한민국,반올림피자샵,빵류,피자류,,,,외식
4236,D014070-ZZ-AVG,베이컨체다치즈 피자 L,대한민국,반올림피자샵,빵류,피자류,,,,외식
4237,D014071-ZZ-AVG,하와이언 피자 R,대한민국,반올림피자샵,빵류,피자류,,,,외식
4238,D014072-ZZ-AVG,하와이언 피자 L,대한민국,반올림피자샵,빵류,피자류,,,,외식
4239,D014073-ZZ-AVG,콤비네이션 피자 몬스터,대한민국,반올림피자샵,빵류,피자류,,,,외식
4240,D014074-ZZ-AVG,고구마스파게티,대한민국,반올림피자샵,면 및 만두류,스파게티류,,,,외식
4241,D014075-ZZ-AVG,오지치즈후라이,대한민국,반올림피자샵,튀김류,채소류튀김,,,,외식
4242,D014076-ZZ-AVG,치즈오븐스파게티,대한민국,반올림피자샵,면 및 만두류,스파게티류,,,,외식
4243,D014077-ZZ-AVG,치킨스파게티,대한민국,반올림피자샵,면 및 만두류,스파게티류,,,,외식
4244,D014078-ZZ-AVG,핫칠리스파게티,대한민국,반올림피자샵,면 및 만두류,스파게티류,,,,외식
4245,D014079-ZZ-AVG,크리스피감자,대한민국,반올림피자샵,튀김류,채소류튀김,,,,외식
4246,D014080-ZZ-AVG,체다웨지,대한민국,반올림피자샵,튀김류,채소류튀김,,,,외식
4247,D014081-ZZ-AVG,훈제치킨,대한민국,반올림피자샵,튀김류,치킨류,,,,외식
4248,D014082-ZZ-AVG,핫윙,대한민국,반올림피자샵,튀김류,치킨류,,,,외식
4249,D014083-ZZ-AVG,치킨텐더,대한민국,반올림피자샵,튀김류,치킨류,,,,외식
4250,D014084-ZZ-AVG,수제피클,대한민국,반올림피자샵,장아찌 및 절임류,장아찌.절임류,,,,외식
4251,D014085-ZZ-AVG,퐁듀치즈,대한민국,반올림피자샵,기타,기타,,,,외식
4252,D014086-ZZ-AVG,핫소스,대한민국,반올림피자샵,기타,기타,,,,외식
4253,D014088-ZZ-AVG,까르보나라스파게티,대한민국,반올림피자샵,면 및 만두류,스파게티류,,,,외식
4254,D014089-ZZ-AVG,새우링,대한민국,반올림피자샵,튀김류,어패류튀김,,,,외식
4255,D014090-ZZ-AVG,미니디저트피자,대한민국,반올림피자샵,빵류,피자류,,,,외식
4256,D014091-ZZ-AVG,그릴소세지,대한민국,반올림피자샵,구이류,육류구이,,,,외식
4257,D014092-ZZ-AVG,더블에스프레소,대한민국,빽다방,음료 및 차류,커피류,,,,외식
4258,D014093-ZZ-AVG,앗!메리카노(HOT),대한민국,빽다방,음료 및 차류,커피류,,,,외식
4259,D014094-ZZ-AVG,앗!메리카노(ICED),대한민국,빽다방,음료 및 차류,커피류,,,,외식
4260,D014095-ZZ-AVG,원조커피(HOT),대한민국,빽다방,음료 및 차류,커피류,,,,외식
4261,D014096-ZZ-AVG,원조커피(ICED),대한민국,빽다방,음료 및 차류,커피류,,,,외식
4262,D014097-ZZ-AVG,달달연유라떼(HOT),대한민국,빽다방,음료 및 차류,커피류,,,,외식
4263,D014098-ZZ-AVG,달달연유라떼(ICED),대한민국,빽다방,음료 및 차류,커피류,,,,외식
4264,D014099-ZZ-AVG,빽’s 라떼(HOT),대한민국,빽다방,음료 및 차류,커피류,,,,외식
4265,D014100-ZZ-AVG,빽’s 라떼(ICED),대한민국,빽다방,음료 및 차류,커피류,,,,외식
4266,D014101-ZZ-AVG,블랙펄카페라떼,대한민국,빽다방,음료 및 차류,커피류,,,,외식
4267,D014102-ZZ-AVG,바닐라라떼(HOT),대한민국,빽다방,음료 및 차류,커피류,,,,외식
4268,D014103-ZZ-AVG,바닐라라떼(ICED),대한민국,빽다방,음료 및 차류,커피류,,,,외식
4269,D014104-ZZ-AVG,카페모카(HOT),대한민국,빽다방,음료 및 차류,커피류,,,,외식
4270,D014105-ZZ-AVG,카페모카(ICED),대한민국,빽다방,음료 및 차류,커피류,,,,외식
4271,D014106-ZZ-AVG,카라멜마키아또(HOT),대한민국,빽다방,음료 및 차류,커피류,,,,외식
4272,D014107-ZZ-AVG,카라멜마키아또(ICED),대한민국,빽다방,음료 및 차류,커피류,,,,외식
4273,D014108-ZZ-AVG,크리미모카라떼(HOT),대한민국,빽다방,음료 및 차류,커피류,,,,외식
4274,D014109-ZZ-AVG,크리미모카라떼(ICED),대한민국,빽다방,음료 및 차류,커피류,,,,외식
4275,D014110-ZZ-AVG,완전초코(HOT),대한민국,빽다방,음료 및 차류,기타 음료류,,,,외식
4276,D014111-ZZ-AVG,완전초코(ICED),대한민국,빽다방,음료 및 차류,기타 음료류,,,,외식
4277,D014112-ZZ-AVG,녹차라떼(HOT),대한민국,빽다방,음료 및 차류,기타 음료류,,,,외식
4278,D014113-ZZ-AVG,녹차라떼(ICED),대한민국,빽다방,음료 및 차류,기타 음료류,,,,외식
4279,D014114-ZZ-AVG,민트초코라떼(HOT),대한민국,빽다방,음료 및 차류,기타 음료류,,,,외식
4280,D014115-ZZ-AVG,민트초코라떼(ICED),대한민국,빽다방,음료 및 차류,기타 음료류,,,,외식
4281,D014116-ZZ-AVG,토피넛라떼(HOT),대한민국,빽다방,음료 및 차류,기타 음료류,,,,외식
4282,D014117-ZZ-AVG,토피넛라떼(ICED),대한민국,빽다방,음료 및 차류,기타 음료류,,,,외식
4283,D014118-ZZ-AVG,밀크티(HOT),대한민국,빽다방,음료 및 차류,차류,,,,외식
4284,D014119-ZZ-AVG,밀크티(ICED),대한민국,빽다방,음료 및 차류,차류,,,,외식
4285,D014120-ZZ-AVG,블랙펄라떼,대한민국,빽다방,음료 및 차류,기타 음료류,,,,외식
4286,D014121-ZZ-AVG,블랙펄밀크티,대한민국,빽다방,음료 및 차류,차류,,,,외식
4287,D014122-ZZ-AVG,깔라만시티,대한민국,빽다방,음료 및 차류,차류,,,,외식
4288,D014123-ZZ-AVG,레몬티,대한민국,빽다방,음료 및 차류,차류,,,,외식
4289,D014124-ZZ-AVG,레모네이드,대한민국,빽다방,음료 및 차류,기타 음료류,,,,외식
4290,D014125-ZZ-AVG,자몽티,대한민국,빽다방,음료 및 차류,차류,,,,외식
4291,D014126-ZZ-AVG,청포도플라워,대한민국,빽다방,음료 및 차류,과일.채소음료류,,,,외식
4292,D014127-ZZ-AVG,청포도에이드,대한민국,빽다방,음료 및 차류,탄산음료류,,,,외식
4293,D014128-ZZ-AVG,깔라만시에이드,대한민국,빽다방,음료 및 차류,탄산음료류,,,,외식
4294,D014129-ZZ-AVG,자몽에이드,대한민국,빽다방,음료 및 차류,탄산음료류,,,,외식
4295,D014130-ZZ-AVG,완전파인애플,대한민국,빽다방,음료 및 차류,과일.채소음료류,,,,외식
4296,D014131-ZZ-AVG,완전망고,대한민국,빽다방,음료 및 차류,과일.채소음료류,,,,외식
4297,D014132-ZZ-AVG,플레인요거트스무디,대한민국,빽다방,음료 및 차류,스무디류,,,,외식
4298,D014133-ZZ-AVG,딸기요거트스무디,대한민국,빽다방,음료 및 차류,스무디류,,,,외식
4299,D014134-ZZ-AVG,노말한소프트,대한민국,빽다방,아이스크림류,아이스크림류,,,,외식
4300,D014135-ZZ-AVG,사라다빵,대한민국,빽다방,빵류,샌드위치류,,,,외식
4301,D014136-ZZ-AVG,소제지빵,대한민국,빽다방,빵류,기타 빵류,,,,외식
4302,D014137-ZZ-AVG,계란사라다빵,대한민국,빽다방,빵류,샌드위치류,,,,외식
4303,D014138-ZZ-AVG,완전딸기바나나(BASIC),대한민국,빽다방,음료 및 차류,과일.채소음료류,,,,외식
4304,D014139-ZZ-AVG,완전딸기바나나(SOFT),대한민국,빽다방,음료 및 차류,과일.채소음료류,,,,외식
4305,D014140-ZZ-AVG,완전초코바나나(BASIC),대한민국,빽다방,음료 및 차류,과일.채소음료류,,,,외식
4306,D014141-ZZ-AVG,완전초코바나나(SOFT),대한민국,빽다방,음료 및 차류,과일.채소음료류,,,,외식
4307,D014142-ZZ-AVG,피스타치오빽스치노(BASIC),대한민국,빽다방,음료 및 차류,스무디류,,,,외식
4308,D014143-ZZ-AVG,피스타치오빽스치노(SOFT),대한민국,빽다방,음료 및 차류,스무디류,,,,외식
4309,D014144-ZZ-AVG,녹차빽스치노(BASIC),대한민국,빽다방,음료 및 차류,스무디류,,,,외식
4310,D014145-ZZ-AVG,녹차빽스치노(SOFT),대한민국,빽다방,음료 및 차류,스무디류,,,,외식
