fresh_food_id,amount_per_serving,calorie,carbohydrate,sugar,protein,fat,cholesterol,sodium,saturated_fat,trans_fat
267,100,374,37.20,6.95,8.00,21.90,23,417,6.794,0
268,100,407,59.61,25.18,4.50,16.69,42,275,2.654,0
269,100,324,61.60,27.42,2.90,9.10,5,101,1.048,0
270,100,369 ,39.24,17.41,7.51,20.22,131,162,7.72,0.30
271,100,296 ,43.5,0,6.2,10.8,0,277,0,0
272,100,280 ,24.39,22.87,3.03,18.88,68,67,11.44,0.56
273,100,318,-42.3,-24.3,-6.9,-15.2,-140,80,-5.8,0
274,100,352 ,47.2,0,6.6,15.2,0,172,0,0
275,100,258,57.80,0,5.90,0.80,0,749,0.121,0
276,100,417 ,49.31,38.19,5.23,22.09,44,146,15.18,0.35
277,100,331 ,28.82,17.61,5.87,21.32,157,240,12.33,0.77
278,100,408 ,49.65,17.43,5.66,20.71,89,207,10.73,0.68
279,100,227,28.30,0,6.40,9.70,59,439,2.122,0
280,100,349 ,76.89,0.92,8.75,1.67,0,3,0.47,0
281,100,345 ,76.39,0.72,8.13,1.75,0,4,0.50,0
282,100,352 ,77.39,1.11,9.38,1.60,0,2,0.44,0
283,100,346 ,75.08,0.50,9.79,1.77,0,6,0.55,0
284,100,347 ,72.84,1.42,11.01,2.37,0,7,0.59,0
285,100,345 ,72.85,1.43,10.39,2.41,0,6,0.64,0
286,100,349 ,72.82,1.42,11.64,2.34,0,7,0.54,0
287,100,343 ,75.38,0.10,8.74,1.66,0,9,0.53,0
288,100,354 ,77.71,1.62,9.30,1.67,0,11,0.54,0
289,100,144 ,31.79,0.37,3.55,0.70,0,0,0.18,0
290,100,138 ,30.60,0.22,3.17,0.65,0,0,0.18,0
291,100,150 ,32.97,0.53,3.93,0.75,0,0,0.18,0
292,100,352 ,78.0,0,10.0,1.0,0,18,0,0
293,100,341 ,75.04,0.51,8.66,1.66,0,5,0.45,0
294,100,340 ,74.77,0.57,8.89,1.57,0,7,0.41,0
295,100,341 ,75.91,0.46,7.80,1.59,0,4,0.39,0
296,100,346 ,72.29,0.50,11.87,2.15,0,5,0.58,0
297,100,354 ,78.5,0,9.7,1.1,0,13,0,0
298,100,362 ,82.0,0,8.5,1.0,0,7,0,0
299,100,144 ,31.72,0.08,3.58,0.73,0,1,0.19,0
300,100,142 ,30.99,0.08,3.77,0.72,0,1,0.19,0
301,100,146 ,32.45,0.08,3.39,0.73,0,1,0.19,0
302,100,357 ,76.48,0.30,11.16,1.83,0,20,0.56,0
303,100,364 ,76.09,0,10.95,2.99,0,17,0.74,0
304,100,360 ,74.1,0,12.7,2.6,0,0,0,0
305,100,358 ,71.68,10.24,14.65,2.71,0,10,0.67,0
306,100,374 ,73.63,0.46,11.67,3.01,0,6,0.44,0
307,100,371 ,72.91,0.53,11.20,3.22,0,4,0.48,0
308,100,378 ,74.03,0.68,11.03,3.67,0,5,0.59,0.01
309,100,376 ,73.19,0.66,12.73,3.02,0,4,0.43,0
310,100,360 ,76.5,0,10.5,3.1,0,4,0,0
311,100,218 ,43.1,0,8.2,1.4,0,238,0,0
312,100,390 ,86.99,21.72,6.65,1.68,0,625,0.44,0.02
313,100,378 ,88.05,39.55,5.11,0.59,0,434,0.17,0
314,100,395 ,84.66,35.14,5.81,3.65,0,390,2.54,0
315,100,434 ,80.93,29.49,5.56,9.75,0,279,6.04,0.01
316,100,426 ,78.18,34.79,7.30,9.29,0,379,3.39,0.01
317,100,407 ,85.78,40.91,6.08,4.34,0,232,3.08,0.01
318,100,394 ,85.33,17.24,6.80,2.79,0,551,0.73,0.01
319,100,383 ,67.27,1.65,17.09,5.94,0,0,1.32,0
320,100,381 ,67.59,1.71,16.47,5.78,0,0,1.27,0
321,100,118 ,23.39,4.91,4.01,1.50,0,0,0.25,0.01
322,100,108 ,21.61,4.58,3.87,1.24,0,0,0.20,0
323,100,108 ,21.82,6.07,3.91,1.09,0,0,0.21,0
324,100,137 ,26.74,4.09,4.26,2.15,0,0,0.34,0.01
325,100,118 ,23.53,4.20,3.99,1.47,0,0,0.24,0
326,100,112 ,22.64,4.42,3.93,1.20,0,0,0.21,0
327,100,108 ,21.25,3.61,4.14,1.33,0,0,0.24,0
328,100,134 ,26.71,4.57,3.91,1.89,0,0,0.29,0.01
329,100,135 ,29.1,0,4.2,0.7,0,1,0,0
330,100,178 ,36.26,0.31,5.34,2.06,0,0,0.39,0.01
331,100,173 ,34.89,0.29,5.11,2.19,0,0,0.38,0.01
332,100,372 ,78.3,0,8.9,3.9,0,1,0,0
333,100,358 ,74.12,1.94,9.94,3.83,0,3,0.70,0.01
334,100,361 ,73.68,1.32,9.82,4.46,0,2,0.74,0.01
335,100,358 ,72.54,1.41,9.73,4.69,0,3,0.84,0.01
336,100,356 ,72.49,1.54,10.25,4.28,0,2,0.79,0.01
337,100,359 ,75.32,2.13,9.02,3.64,0,4,0.66,0.01
338,100,354 ,74.78,1.70,9.79,3.06,0,5,0.57,0.01
339,100,357 ,74.14,2.51,10.22,3.62,0,2,0.69,0.01
340,100,356 ,74.30,2.27,10.25,3.41,0,3,0.59,0.01
341,100,358 ,74.98,1.72,9.56,3.61,0,6,0.69,0.01
342,100,357 ,73.36,2.26,11.00,3.76,0,2,0.71,0.01
343,100,360 ,75.96,1.79,8.93,3.47,0,4,0.66,0.01
344,100,360 ,75.29,2.40,9.11,3.80,0,2,0.73,0.01
345,100,359 ,75.30,2.16,9.45,3.54,0,1,0.65,0.01
346,100,358 ,71.24,2.26,11.77,4.61,0,4,0.81,0.01
347,100,358 ,74.27,1.64,10.32,3.65,0,2,0.68,0.01
348,100,141 ,28.96,3.42,4.79,1.40,0,0,0.31,0.01
349,100,164 ,34.02,3.42,4.79,1.62,0,1,0.39,0
350,100,126 ,25.18,3.53,5.12,1.25,0,0,0.27,0.01
351,100,162 ,33.96,3.74,4.63,1.51,0,0,0.32,0.01
352,100,114 ,22.68,2.98,4.62,1.21,0,0,0.26,0.01
353,100,136 ,27.42,2.62,4.72,1.48,0,0,0.31,0.01
354,100,140 ,28.85,2.62,4.22,1.42,0,2,0.35,0
355,100,129 ,25.69,2.83,5.14,1.37,0,0,0.26,0.01
356,100,156 ,31.65,3.06,4.73,1.90,0,0,0.38,0.01
357,100,118 ,23.48,1.98,4.78,1.24,0,0,0.26,0
358,100,132 ,25.4,0,6.6,1.4,0,1,0,0
359,100,371 ,74.7,0,11.5,4.6,0,2,0,0
360,100,364 ,83.30,0.54,7.32,0.97,0,2,0.25,0
361,100,409 ,87.90,13.52,7.16,3.25,0,51,0.66,0.02
362,100,497 ,61.18,0,8.12,27.28,0,315,14.95,0.16
363,100,459 ,77.74,34.78,4.77,14.36,22,49,8.01,0.32
364,100,105 ,22.45,4.17,2.07,0.73,0,206,0.11,0
365,100,82,18.6,0,1.7,0.5,0,260,-0.08,0
366,100,78,17.8,-7.3,2.3,0.5,0,210,-0.1,0
367,100,55 ,12.6,0,1.1,0,0,28,0,0
368,100,104 ,22.4,0,3.2,0.2,0,330,0,0
369,100,377 ,70.5,0,15.4,3.2,0,4,0,0
370,100,44 ,9.5,0,0.5,0.4,0,0,0,0
371,100,368 ,74.6,0,13.2,1.2,0,2323,0,0
372,100,358 ,73.40,0.93,9.79,2.09,0,4,0.46,0
373,100,373 ,71.70,0.71,11.48,3.91,0,6,0.69,0.01
374,100,374 ,72.30,0.71,11.13,3.96,0,11,0.74,0.02
375,100,372 ,69.16,0.68,13.45,4.17,0,8,0.85,0.02
376,100,372 ,72.57,0.79,10.78,3.74,0,6,0.60,0.01
377,100,373 ,71.68,0.89,11.33,4.00,0,6,0.66,0.02
378,100,115 ,22.71,0,3.14,1.13,0,1,0.19,0
379,100,370 ,71.93,0.88,10.90,3.80,0,4,0.58,0.01
380,100,376 ,73.50,0.75,10.74,3.82,0,4,0.63,0.02
381,100,375 ,70.03,0.78,12.83,4.37,0,6,0.63,0.01
382,100,369 ,70.39,0.97,12.07,3.86,0,4,0.57,0.01
383,100,371 ,74.54,1.06,9.28,3.38,0,8,0.56,0.01
384,100,363 ,78.17,0.29,6.64,0.99,0,1,0.24,0
385,100,363 ,78.11,0.07,6.64,1.04,0,1,0.28,0
386,100,365 ,78.23,0.55,6.77,1.12,0,0,0.29,0.01
387,100,359 ,77.68,0.25,6.63,0.76,0,3,0.14,0
388,100,365 ,78.67,0.28,6.54,1.04,0,1,0.25,0.01
389,100,375 ,75.2,0,9.5,2.6,0,26,0,0
390,100,155 ,33.93,0,2.58,0.33,0,1,0.08,0
391,100,53 ,11.30,0,0.91,0.28,0,0,0.04,0
392,100,375 ,82.08,0.08,6.44,0.57,0,3,0.19,0
393,100,356 ,75.52,0.90,7.28,2.29,0,1,0.50,0
394,100,357 ,76.22,0.39,7.14,2.18,0,1,0.51,0
395,100,358 ,75.65,1.05,7.47,2.38,0,1,0.49,0.01
396,100,358 ,75.82,1.12,7.38,2.39,0,1,0.49,0
397,100,350 ,74.39,1.03,7.11,2.21,0,2,0.50,0.01
398,100,181 ,38.41,0.45,3.55,1.25,0,1,0.26,0
399,100,362 ,75.66,1.77,7.83,2.75,0,2,0.53,0.01
400,100,360 ,75.08,2.19,8.19,2.69,0,3,0.51,0.01
401,100,363 ,76.23,1.34,7.47,2.80,0,1,0.54,0.01
402,100,475 ,48.3,0,13.8,25.2,0,17,0,0
403,100,343 ,76.1,0,4.4,2.3,0,29,0,0
404,100,417 ,75.6,0,2.0,11.8,0,28,0,0
405,100,411 ,77.49,14.72,1.96,10.37,0,18,1.72,0.14
406,100,446 ,79.6,0,7.8,10.7,0,144,0,0
407,100,334 ,74.6,0,8.1,0.3,0,1975,0,0
408,100,245 ,52.65,6.47,4.81,1.75,0,262,0.21,0.01
409,100,237 ,51.1,0,4.1,1.8,0,185,0,0
410,100,223 ,47.4,0,5.7,1.2,0,237,0,0
411,100,244 ,52.3,0,3.7,2.2,0,289,0,0
412,100,204 ,44.8,0,4.2,0.9,0,269,0,0
413,100,231 ,49.69,2.81,5.52,1.15,0,337,0.23,0.01
414,100,181 ,37.63,1.22,6.63,0.41,0,182,0.13,0
415,100,296 ,57.1,0,5.0,5.3,0,347,0,0
416,100,363 ,72.62,1.34,9.56,3.26,0,0,0.40,0.03
417,100,376 ,73.9,0,8.5,4.6,0,10,0,0
418,100,334 ,70.7,0,15.9,1.5,0,2,0,0
419,100,324,75.8,0.9,8.5,1.6,0,1,0.24,0
420,100,252,52.7,0,8.4,2.2,0,470,-0.9,0
421,100,67 ,15.08,0,2.01,0.04,0,1,0.03,0
422,100,77 ,17.39,0,2.07,0.08,0,1,0.03,0
423,100,80 ,18.17,0,2.11,0.09,0,2,0.03,0
424,100,90 ,20.50,0,2.43,0.09,0,1,0.03,0
425,100,70 ,16.07,0,1.93,0.03,0,1,0.02,0
426,100,76 ,17.43,0,1.99,0.04,0,1,0.02,0
427,100,75 ,17.28,0,1.94,0.05,0,0,0.02,0
428,100,85 ,19.38,0,2.30,0.08,0,0,0.03,0
429,100,68 ,15.18,0,2.25,0.03,0,0,0.02,0
430,100,79 ,17.87,0,2.34,0.09,0,1,0.02,0
431,100,82 ,18.5,0,2.8,0,0,18,0,0
432,100,85 ,19.5,0,2.3,0,0,18,0,0
433,100,60 ,13.79,0,1.45,0.02,0,2,0.02,0
434,100,69 ,15.97,0,1.39,0.05,0,2,0.02,0
435,100,64 ,14.7,0,1.8,0,0,4,0,0
436,100,355 ,73.6,0,12.1,1.4,0,18,0,0
437,100,469,71.40,5.01,5.00,18.20,0,536,2.631,0
438,100,536 ,60.92,0,4.95,30.33,0,342,8.17,0.21
439,100,293 ,44.16,0.19,3.54,11.30,0,258,2.52,0.15
440,100,219,28.51,0.27,2.65,11.59,0,15,0.934,0.036
441,100,83,17.57,1.48,1.91,0.57,2,302,0.302,0
442,100,143,11.17,0,2.68,8.20,68,529,1.429,0
443,100,147 ,35.52,9.83,1.09,0.15,0,8,0.06,0
444,100,154 ,37.22,9.83,1.01,0.11,0,7,0.05,0
445,100,141 ,33.81,9.83,1.17,0.20,0,8,0.06,0
446,100,147 ,34.91,7.08,1.03,0.45,0,13,0.04,0
447,100,164 ,38.84,4.64,1.00,0.61,0,47,0.04,0
448,100,107 ,25.5,0,1.3,0.1,0,10,0,0
449,100,127 ,30.7,0,1.1,0,0,14,0,0
450,100,105 ,25.1,0,1.0,0.1,0,14,0,0
451,100,140 ,33.8,0,1.2,0,0,9,0,0
452,100,163 ,39.41,13.75,1.08,0.15,0,6,0.06,0
453,100,169 ,40.90,13.02,1.07,0.15,0,7,0.06,0
454,100,157 ,37.91,14.48,1.10,0.15,0,5,0.05,0
455,100,188 ,45.48,19.08,1.13,0.16,0,9,0.06,0
456,100,189 ,45.94,14.95,1.01,0.16,0,10,0.06,0
457,100,186 ,45.02,23.21,1.25,0.16,0,9,0.06,0
458,100,312 ,75.7,0,2.3,0.1,0,0,0,0
459,100,358 ,88.75,0,0.08,0.07,0,8,0.04,0
460,100,123 ,30.38,0,0.03,0.04,0,3,0.02,0.01
461,100,346,86.6,0,0,0.2,0,7,0,0
462,100,194,85.3,0,3,0.1,0,18,0,0
463,100,7,3,0,0.2,0,0,10,0,0
464,100,6 ,3.06,0,0.12,0.01,0,2,0.01,0
465,100,35 ,14.92,6.37,2.18,0.09,0,2,0.02,0
466,100,39 ,17.16,0,2.23,0.11,0,2,0.02,0
467,100,172 ,74.35,11.64,10.43,0.46,0,10,0.11,0.01
468,100,63 ,14.05,1.00,1.84,0.12,0,4,0.02,0
469,100,152 ,33.24,0.15,3.56,0.98,0,3,0.05,0
470,100,45 ,9.55,2.22,1.56,0.28,0,3,0.02,0
471,100,49 ,10.51,2.47,1.47,0.25,0,1,0.02,0
472,100,175 ,38.2,0,6.1,0.5,0,31,0,0
473,100,52,12.4,0.5,0.6,0.3,0,0,0,0
474,100,42,9.9,0,0.6,0.3,0,0,0,0
475,100,334 ,82.70,0.05,0.07,0.02,0,22,0.01,0
476,100,346 ,85.85,0.01,0,0.05,0,8,0.02,0
477,100,360,86,0,0.2,0.5,0,3,0,0
478,100,375,89.3,0,0.2,0.7,0,11,0,0
479,100,366 ,89.60,0.05,0.19,0.56,0,6,0.21,0
480,100,379 ,93.8,0,0.3,0,0,16,0,0
481,100,356,85.6,0,0.2,0.2,0,2,0,0
482,100,77 ,18.5,0,0.9,0,0,8,0,0
483,100,81 ,19.3,0,1.1,0,0,7,0,0
484,100,137 ,32.05,3.58,2.48,0.10,0,0,0.04,0
485,100,21 ,4.91,1.51,0.44,0,0,3,0,0
486,100,71 ,15.77,0,2.08,0.14,0,2,0.05,0
487,100,73 ,16.28,0.46,2.17,0.18,0,2,0.05,0
488,100,76 ,16.75,0,2.40,0.17,0,2,0.05,0
489,100,44 ,10.36,4.59,0.68,0.06,0,1,0.02,0
490,100,45 ,10.66,2.93,0.39,0.06,0,0,0.03,0
491,100,375,99.9,-99.9,0,0,0,0,0,0
492,100,268,94.80,0,0,0.40,0,7,0.058,0
493,100,388,-96.9,0,0,0,0,-3,0,0
494,100,387,-96.7,0,0,0,0,-3,0,0
495,100,317 ,85.83,72.67,0.28,0.01,0,1,0.01,0
496,100,314 ,84.95,67.37,0.45,0.02,0,1,0.02,0
497,100,319 ,86.48,74.68,0.12,0,0,0,0,0
498,100,318 ,86.07,75.96,0.26,0.02,0,1,0.01,0
499,100,313 ,84.73,67.18,0.38,0.02,0,1,0.01,0
500,100,274,68.2,0,0.2,0,0,10,0,0
501,100,104 ,12.82,12.04,14.29,1.40,0,12,0.08,0.02
502,100,321 ,83.03,22.06,0.02,0,0,0,0,0
503,100,379 ,97.57,42.77,0.31,0.55,0,44,0.24,0
504,100,354 ,91.20,37.08,0.23,7.14,0,271,2.01,0.06
505,100,324,-79.3,-61.4,-2.1,0,0,-7,0,0
506,100,382 ,98.59,41.67,0.02,0.02,0,0,0,0
507,100,352 ,90.62,34.27,0.22,8.22,0,125,6.75,0.14
508,100,389,99.77,97.81,0,0,0,2,0,0
509,100,394,100.0,-99.9,0,0,0,0,0,0
510,100,387 ,99.96,99.70,0,0.01,0,1,0.01,0
511,100,394,99.8,99.9,0.1,0,0,2,0,0
512,100,386 ,99.81,97.00,0,0.01,0,1,0.01,0
513,100,379 ,97.88,90.00,0.12,0.01,0,4,0.01,0
514,100,260,67.04,60.46,0.04,0.06,0,12,0.007,0
515,100,268 ,67.1,0,2.1,0.1,0,88,0,0
516,100,298 ,73.44,41.94,3.37,0.14,0,2,0.05,0
517,100,263 ,69.7,0,1.6,0,0,6,0,0
518,100,381,90.50,86.04,7.80,0,0,466,0,0
519,100,344 ,77.53,50.00,7.50,0.42,0,5,0.03,0
520,100,201 ,47.0,0,3.0,0.1,0,12,0,0
521,100,289 ,77.00,46.86,1.38,0.35,0,3,0.14,0
522,100,323 ,86.0,0,1.7,0.1,0,19,0,0
523,100,238 ,62.3,0,2.1,0,0,7,0,0
524,100,299 ,80.9,0,0.3,0,0,7,0,0
525,100,326 ,87.90,49.91,0.53,0.24,0,21,0.09,0
526,100,286 ,77.3,0,0.4,0.1,0,6,0,0
527,100,479 ,61.98,48.03,9.36,21.51,5,138,9.88,0.08
528,100,489 ,67.60,43.07,4.33,22.33,5,151,12.66,0.09
529,100,598,45.90,23.99,7.79,42.63,3,20,24.489,0.030
530,100,519,49.70,37.59,13.10,33.50,9,41,14.600,0
531,100,526,53.40,43.90,9.00,34.40,19,74,17.701,0
532,100,549 ,56.17,46.18,7.80,32.54,13,59,19.41,0.30
533,100,507,60.40,51.48,3.90,34.20,0,16,20.080,0
534,100,520 ,62.49,44.12,7.25,26.81,11,101,16.21,0.24
535,100,539,59.24,59.00,5.87,32.09,21,90,19.412,0
536,100,423 ,79.9,0,1.8,10.7,0,98,0,0
537,100,342,91,-88.2,0,0,0,0,0,0
538,100,114,19.70,18.03,2.70,2.90,11,286,1.740,0
539,100,116,-14,-13.6,-5.7,-5.5,-120,-69,2.1,0
540,100,172 ,32.38,0,8.80,0.86,0,0,0.22,0
541,100,170 ,31.90,0,8.46,0.90,0,3,0.18,0
542,100,350 ,63.9,0,21.2,1.1,0,2,0,0
543,100,352 ,60.15,0,24.51,1.52,0,1,0.55,0
544,100,158 ,26.66,0,11.29,0.67,0,2,0.25,0
545,100,347 ,63.4,0,20.7,1.2,0,723,0,0
546,100,98 ,17.0,0,6.2,0.6,0,15,0,0
547,100,344,87.5,0,0.2,0.4,0,14,0,0
548,100,40 ,9.81,0.02,0.12,0.03,0,92,0.01,0
549,100,413 ,30.45,6.45,38.68,15.86,0,1,2.19,0.01
550,100,196 ,11.39,6.95,19.02,8.75,0,3,1.20,0
551,100,436 ,31.27,6.73,41.72,16.72,0,4,2.29,0.02
552,100,399 ,37.84,9.36,34.60,12.60,0,0,1.76,0.02
553,100,452 ,36.7,0,37.4,18.1,0,4,0,0
554,100,407 ,32.45,6.44,36.10,15.37,0,3,2.37,0.01
555,100,199 ,12.40,2.19,17.87,9.05,0,4,1.38,0.01
556,100,446 ,33.31,5.70,40.99,17.31,0,6,2.66,0.02
557,100,409 ,32.99,6.64,36.21,14.71,0,2,2.07,0.02
558,100,201 ,12.02,2.43,17.82,9.50,0,4,1.33,0
559,100,444 ,33.57,6.32,40.47,17.21,0,3,2.42,0.01
560,100,405 ,36.94,5.51,34.36,13.83,0,0,1.97,0.03
561,100,460 ,37.3,0,35.8,19.5,0,5,0,0
562,100,432 ,39.6,0,33.9,16.0,0,3,0,0
563,100,433 ,39.2,0,32.7,16.9,0,3,0,0
564,100,427 ,32.3,0,37.0,20.9,0,4,0,0
565,100,97 ,3.75,0,9.62,4.63,0,1,0.70,0.01
566,100,496,4.2,0,50.5,34.1,0,440,5.22,0
567,100,44 ,0.69,0.60,6.85,1.35,0,4,0.19,0
568,100,50 ,1.93,0.74,4.66,2.51,0,55,0.36,0
569,100,450 ,7.93,0.42,26.11,34.23,0,7,5.34,0.33
570,100,74 ,11.7,0,3.5,1.5,0,5,0,0
571,100,62 ,3.42,3.02,3.01,3.92,0,72,0.70,0.02
572,100,86 ,9.87,4.71,3.21,3.77,0,77,1.16,0.02
573,100,77 ,8.76,4.54,3.40,3.15,0,65,0.57,0.01
574,100,57 ,3.74,0.91,4.84,2.57,0,155,0.35,0.01
575,100,271 ,39.1,0,19.3,4.2,0,1067,0,0
576,100,166 ,29.34,0.21,9.51,1.02,0,2,0.27,0
577,100,138 ,24.46,0.14,8.11,0.77,0,2,0.25,0
578,100,343 ,60.56,0.44,19.61,2.10,0,4,0.56,0
579,100,345 ,59.43,0,22.08,2.07,0,6,0.73,0
580,100,155 ,26.28,0,10.02,1.12,0,2,0.40,0
581,100,306,60.8,1.2,21.9,1.8,0,0,0.42,0
582,100,122,26,-0.5,9.6,0.9,0,0,-0.21,0
583,100,359 ,65.42,1.30,21.01,1.43,0,0,0.26,0.01
584,100,359 ,63.63,1.33,22.22,1.68,0,0,0.38,0.01
585,100,410 ,30.6,0,35.0,17.2,0,4,0,0
586,100,373 ,63.14,0,17.27,5.66,0,5,1.02,0.01
587,100,114 ,19.51,0,7.92,0.44,0,0,0.16,0
588,100,122 ,20.78,0,7.27,1.10,0,2,0.22,0
589,100,363 ,67.1,0,20.7,1.3,0,5,0,0
590,100,82,19.7,-3.8,3.6,0.4,0,330,-0.06,0
591,100,125 ,21.5,0,9.0,0.3,0,3,0,0
592,100,344 ,57.4,0,26.3,1.0,0,5,0,0
593,100,341,58.29,5.70,26.12,1.53,0,13,0.254,0
594,100,110,19.65,1.82,7.60,0.40,0,5,0.066,0
595,100,403 ,30.59,5.58,37.32,14.61,0,2,2.15,0.01
596,100,184 ,12.71,1.55,17.99,6.79,0,3,0.99,0.01
597,100,447 ,31.73,5.56,42.31,16.71,0,3,2.45,0.02
598,100,330 ,58.72,0.43,20.63,0.96,0,10,0.27,0
599,100,336 ,60.26,0.40,20.57,1.05,0,16,0.31,0
600,100,156 ,27.15,0.28,9.49,0.86,0,1,0.17,0
601,100,341 ,59.54,0.28,22.58,1.00,0,1,0.28,0
602,100,335 ,58.56,0.45,21.82,1.07,0,2,0.25,0.01
603,100,341 ,60.56,0.46,21.14,1.22,0,11,0.26,0
604,100,338 ,59.50,0.52,21.59,1.06,0,10,0.26,0.01
605,100,113 ,19.40,0.16,7.91,0.32,0,1,0.11,0
606,100,357 ,68.5,0,19.6,0.5,0,3,0,0
607,100,343 ,59.85,0.36,22.38,1.17,0,2,0.27,0
608,100,348 ,61.43,0.39,21.55,1.44,0,2,0.31,0
609,100,337 ,58.26,0.34,23.20,0.89,0,2,0.23,0
610,100,350 ,63.3,0,21.9,1.0,0,1,0,0
611,100,147,27.1,0,9.8,0.6,0,3,-0.07,0
612,100,206 ,45.63,36.53,4.51,0.22,0,26,0.06,0
613,100,628,16.70,4.34,14.95,60.75,0,0,4.464,0
614,100,646,17.60,4.89,15.03,62.40,0,0,4.511,0
615,100,230 ,46.7,0,4.4,3.0,0,0,0,0
616,100,354 ,83.7,0,1.1,1.1,0,2,0,0
617,100,342 ,79.2,0,4.6,0.5,0,54,0,0
618,100,348 ,79.5,0,3.3,1.6,0,3,0,0
619,100,343 ,72.2,0,12.4,0.7,0,517,0,0
620,100,47 ,11.23,0,0.33,0.11,0,76,0.03,0
621,100,366 ,87.09,0.01,1.70,1.23,0,5,0.22,0
622,100,530 ,29.26,1.46,22.68,39.74,0,1,2.94,0.15
623,100,530 ,35.53,1.48,23.59,36.23,0,5,2.86,0.25
624,100,520 ,18.36,4.40,25.74,42.57,0,5,8.04,0.05
625,100,574 ,26.5,0,19.3,47.7,0,6,0,0
626,100,571 ,17.1,0,26.1,49.1,0,16,0,0
627,100,549 ,29.1,0,20.3,43.0,0,2,0,0
628,100,564 ,24.2,0,22.4,46.3,0,3,0,0
629,100,318,21.26,2.47,13.50,22.01,0,751,3.055,0
630,100,567 ,19.91,5.18,28.50,46.24,0,4,8.54,0.06
631,100,560 ,24.62,6.26,28.43,43.11,0,4,8.34,0.05
632,100,558 ,24.92,5.31,26.54,43.59,0,261,8.62,0.13
633,100,551 ,31.8,0,13.6,44.7,0,0,0,0
634,100,183,40.6,1.6,5.8,0.5,0,5,0.06,0
635,100,751,12.2,-3.8,8.3,76.7,0,190,12.46,0
636,100,282 ,54.0,0,6.3,4.8,0,3,0,0
637,100,506,21.90,0,32.59,36.29,0,25,9.699,0
638,100,151 ,33.39,4.95,3.28,0.50,0,1,0.13,0
639,100,150 ,34.3,0,2.7,0.1,0,1,0,0
640,100,146 ,33.3,0,2.9,0.1,0,1,0,0
641,100,147 ,33.5,0,2.9,0.1,0,1,0,0
642,100,157 ,35.4,0,3.5,0.1,0,2,0,0
643,100,141 ,32.1,0,2.8,0.1,0,1,0,0
644,100,154 ,33.95,6.06,3.45,0.51,0,0,0.12,0
645,100,150 ,33.6,0,3.2,0.2,0,1,0,0
646,100,155 ,35.2,0,3.0,0.1,0,1,0,0
647,100,154 ,35.0,0,3.1,0.1,0,1,0,0
648,100,155 ,34.4,0,3.7,0.2,0,1,0,0
649,100,138 ,31.6,0,2.5,0.1,0,1,0,0
650,100,206 ,45.36,7.75,4.65,0.68,0,2,0.15,0
651,100,187 ,42.5,0,3.8,0.1,0,1,0,0
652,100,181 ,41.2,0,3.6,0.1,0,1,0,0
653,100,185 ,42.2,0,3.5,0.1,0,1,0,0
654,100,377 ,78.6,0,6.7,4.1,0,7,0,0
655,100,199 ,42.81,7.63,4.48,1.10,0,3,0.21,0.01
656,100,225 ,55.2,0,1.1,0,0,27,0,0
657,100,659,11.74,2.33,14.32,67.10,0,3,16.134,0
658,100,703,9.6,-2.3,14.9,69.1,0,78,15.81,0
659,100,450,31.7,2.3,29.9,28.3,0,2,2.95,0
660,100,451 ,47.2,0,19.3,22.9,0,0,0,0
661,100,528,13.4,2.0 ,29.6,46.4,0,580,6.24,0
662,100,540,30.4,0.9,21.8,43.3,2,70,3.62,0
663,100,581 ,20.09,6.82,23.44,49.96,0,6,3.82,0.03
664,100,594 ,20.49,3.91,23.45,51.29,0,2,3.79,0.04
665,100,568 ,21.82,5.82,25.74,46.61,0,549,3.96,0.06
666,100,81,14.9,-0.5,5.9,0.5,0,2,0.1,0
667,100,203 ,42.78,2.95,4.69,1.53,0,1,0.15,0.05
668,100,186 ,38.25,1.91,4.31,1.86,0,1,0.19,0.06
669,100,221 ,45.76,3.33,5.00,2.05,0,0,0.21,0.07
670,100,630 ,19.38,1.33,15.96,59.28,0,1,3.95,3.98
671,100,708 ,4.7,0,17.6,75.0,0,11,0,0
672,100,640 ,17.6,0,15.4,61.5,0,11,0,0
673,100,78 ,4.0,0,7.5,4.3,0,34,0,0
674,100,64 ,7.90,0.12,1.45,3.06,0,160,0.27,0.51
675,100,549 ,26.45,0,20.85,44.12,0,0,6.06,0.04
676,100,539 ,27.42,0,21.28,42.30,0,1,6.27,0.05
677,100,556 ,21.77,0,25.41,45.31,0,4,6.68,0.05
678,100,557 ,21.83,0,25.96,45.11,0,2,7.10,0.06
679,100,538 ,45.4,0,15.0,32.9,0,81,0,0
680,100,38 ,5.9,0,1.0,1.2,0,120,0,0
681,100,486,42.12,0,16.54,30.74,0,16,3.330,0.140
682,100,581,30.16,5.01,16.84,47.77,0,308,8.478,0
683,100,660,23.65,7.35,6.88,64.53,0,37,57.218,0
684,100,592,44.40,0,5.30,47.00,0,37,41.678,0
685,100,230,5.54,3.34,2.29,23.84,0,15,21.140,0
686,100,19,3.71,2.61,0.72,0.20,0,105,0.176,0
687,100,560,27.17,7.66,20.16,45.32,0,1,5.907,0
688,100,584 ,20.82,8.15,25.99,48.89,0,4,5.77,0.06
689,100,583 ,24.66,5.95,22.90,48.22,0,109,5.97,0.03
690,100,691,13.86,3.97,9.17,71.97,0,0,6.180,0
691,100,710,13.55,4.06,9.50,74.27,0,383,6.283,0
