NO,1회제공량(g),에너지(㎉),탄수화물(g),당류(g),단백질(g),지방(g),콜레스테롤(㎎),나트륨(㎎),포화 지방산(g),트랜스 지방산(g)
id,amount_per_serving,calorie,carbohydrate,sugar,protein,fat,cholesterol,sodium,saturated_fat,trans_fat
41264,100,650,27.5,0,12.5,52.5,0,25,30,0
41265,100,800,0,0,0,90,0,0,20,0
41266,100,898.2,0.01,0,0.35,99.64,0,0,12.55,0
41267,100,898.2,0.02,0,0.03,99.89,0,0.31,11.08,0.85
41268,100,898.2,0.01,0,0.35,99.64,0,0,12.55,0
41269,100,2000,0.01,0,0.35,99.64,0,0,12.55,0
41270,100,89.82,0.01,0,0.35,99.64,0,0,12.55,0
41271,100,2000,0.01,0,0.35,99.64,0,0,12.55,0
41272,100,896,0,1,0.58,99,0,0.96,14.7,0.59
41273,100,896,0,1,0.58,99,0,0.96,14.7,0.59
41274,100,363,62,17,10,8,14,101,2,-
41275,100,320,74,47,6,0.2,0,70,0.03,0
41276,100,320,74,47,5,0.2,0,70,0.02,0
41277,100,360,84,48,4,0.9,0,15,0.1,0
41278,100,462.77,21.83,0.96,51.99,18.61,86.66,141.16,5.1,0.01
41279,100,450.4,55.8,32.5,4.6,23.2,23.2,348.8,8.1,0
41280,100,465.5,58.8,28.2,4.7,23.5,35.3,329.4,5.8,0
41281,100,427.4,58.1,30.2,6.9,18.6,23.2,325.5,4.6,0
41282,100,455.9,56.4,32.9,4.7,23.5,23.5,352.9,8.2,0
41283,100,479.4,47,25.8,9.4,28.2,11.7,352.9,11.7,0
41284,100,454,58.8,37.6,7,21.2,23.5,282.3,7,0
41285,100,494,61,59,4,26,0,10,16,0
41286,100,23,5,3,0,0,0,14,0,0
41287,100,23,5,3,0,0,0,14,0,0
41288,100,354,70.8,3.2,13.5,1.3,0,4.5,0.3,0
41289,100,354,70.8,3.2,13.5,1.3,0,4.5,0.3,0
41290,100,354,70.8,3.2,13.5,1.3,0,4.5,0.3,0
41291,100,354,70.8,3.2,13.5,1.3,0,4.5,0.3,0
41292,100,354,70.8,3.2,13.5,1.3,0,4.5,0.3,0
41293,100,489,62.5,22,8,23,0,312,15,0
41294,330,8,1.2,1.2,0.3,0.2,0,35,0.2,0
41295,100,575,38.8,27,7.3,43.5,1,6.5,26.5,0
41296,100,595,43,30.5,8,44.3,24,89.3,23.3,0
41297,100,575,29,15,9,51,2,8,31,0
41298,100,670,28,3,8,43,0,7,27,0
41299,100,607,37.5,28.5,5.5,48.3,0.5,5,29.5,0
41300,100,606,54.53,46.55,4.98,40.9,0,73.78,20.45,0
41301,100,553,38.6,26,7.3,43,1,6.6,26.3,0
41302,100,445,42.5,37,3.7,27.5,5.2,22,16,0
41303,100,426,45.75,40.5,3.25,25.5,0.5,3,15.5,0
41304,100,552,29,28,8,43,0,7,27,0
41305,100,575,28,14.2,8.7,50.2,1.2,7.5,30.5,0
41306,100,580,18,1.8,11,54.7,1.5,10,33.3,0
41307,100,328,82,0,0,0,0,0,0,0
41308,100,352,77,0,11,0,0,12.5,0,0
41309,100,573,53,47,7,37,15,50,23,0
41310,100,195,45,4,5,1.5,0,470,0.3,0
41311,100,325,34.3,5.2,7.4,17.3,35.9,318,11,0.6
41312,70,290,28,5.88,5.88,17,0,770,11.34,0
41313,70,289,28,6,6,17,0,700,11,0
41314,70,290,28,6,6,17,0,700,11,0
41315,100,410,40,9,9,24,0,300,15,0
41316,100,420,43,15,8,24,0,910,16,0
41317,100,33,42,20,7,15,0,700,9.7,0
41318,100,385,34,29.3,6,25,0,200,13,0
41319,100,320,36,6,8,16,44,368,10,0.54
41320,100,205,14,11,8,13,0,106,8,0
41321,100,300,53,1,11,4.9,0,480,0.7,0
41322,100,223,24.4,20.5,4.3,118,0,120,5.8,0
41323,100,1829,24.4,20.5,4.3,118,0,120,5.8,0
41324,100,235,25,21,5,13,0,110,7,0
41325,100,235,25,21,5,13,50,110,7,0
41326,100,260,31,24,4.3,13,0,230,8.6,0
41327,100,260,30.2,24.4,4.2,13.3,0,290,8.7,0
41328,100,235,30,25,4,11,70,230,7,0.5
41329,365,1103,221,48,30,11,0,1200,1.1,0
41330,100,440,36,13,6,31,0,360,17.5,0
41331,100,438,37,14,5,30,0,410,14,0
41332,100,471,46.8,14.6,8.9,27.6,0,440,17.6,0
41333,100,430,49,9,11,21,44,420,13,0
41334,100,425,48.7,8.4,10.4,21,0,560,13.3,0
41335,100,262,54.4,0.6,9.1,0.9,0,560,0.2,0
41336,100,330,46,1,10,3.3,0,330,0.5,0
41337,100,278,50,0.7,11,3.8,0,1200,0.7,0
41338,285,787,163,2,27,3,0,1260,0.6,0
41339,285,798,164,2,29,2.9,0,3990,0.5,0
41340,140,404,81,4,12,3.5,0,550,0.6,0
41341,140,359,71,2,11,3.4,0,1690,0.8,0
41342,100,247,29,3.2,8,11,0,1100,7.1,0
41343,100,235,30,26,4,11,70,250,6,0.5
41344,100,337,38.1,10.4,8,17,30.5,313,10.5,0.48
41345,100,34,8.5,7.2,0,0,0,0,0,0
41346,100,28,7,7,0,0,0,0,0,0
41347,100,365,68,1.3,15.2,3.5,110,20,1.2,0
41348,100,819,0,0,0,91,0,0,13,0
41349,100,810,0,0,0,90,0.5,0,15,0
41350,100,828,0,0,0,92,0,0,14,0
41351,100,250,40,10,5,8,9,520,1.4,0
41352,100,420,42,13.6,8.6,24.4,0,368,15.9,0
41353,100,425,40.5,9,9.4,24.9,0,440,16.5,0
41354,80,64,8,5,0,3,0,0,0,0
41355,250,130,32.5,32,0,0,0,0,0,0
41356,100,54,13.2,13,0.09,0.05,0,0,0.03,0
41357,100,48,12,12,0.5,0,0,0,0,0
41358,100,48,11.6,10.3,0.32,0.05,0,0,0,0
41359,100,59,14,14,0.3,0.2,0,0,0.05,0
41360,100,48,11.8,11.7,0,0.03,0,0,0.02,0
41361,100,67,16,16,0.2,0.2,0,0,0.05,0
41362,100,46,11.2,10.5,0.26,0.07,0,0,0.01,0
41363,100,822,0,0,0,91,0,0,22,0
41364,100,270,45,1.4,9.7,4.9,0,516,0.7,0.2
41365,100,161,39.57,30.57,0.31,0.11,0,29.42,0,0
41366,100,350,72,3,11,2.2,0,0,0.4,0
41367,100,355,72,3.4,11.2,2.2,-,10,0.4,-
41368,100,545,57,57,7,31,21,105,20,0
41369,100,545,58,57,7,32,21,105,20,0
41370,100,535,58,53,6,31,25,95,19,0
41371,100,545,59,47,6,32,0,1,20,0
41372,100,549,58,46,6,32.5,11.1,15,20.1,0
41373,100,543,62,61,4,31,15,49,19,0
41374,100,540,48,43,6,36,10,0,22,0
41375,100,553,57,56,7,33,21,107,20,0
41376,100,535,57,56,7,31,21,107,20,0
41377,100,463,49,49,6,27,181,117,17,0
41378,100,520,52,47,6,32,0,5,20,0
41379,100,545,59,47,6,31.7,0,1,19.6,0.5
41380,100,550,58,57,7,32.2,20.9,105,20.1,0
41381,100,555,57,56,7,33,21,105,20,0
41382,100,559,55,54,6,35,20,103,21,0
41383,100,521,60,51,5,29,30,85,18,0
41384,100,459,45,44,5,28.8,30.3,85,17.9,0
41385,100,460,66,40,4,20,12,66,12,0
41386,100,553,57,56,7,33,21,105,20,0
41387,100,559,55,55,6,35,20,100,22,0
41388,100,544,57,516,7,32,21,105,20,0
41389,100,544,57,16,7,32,21,105,20,0
41390,100,521,51,46,5,33,0,0,20,0.3
41391,100,544,57,57,7,32,21,105,20,0
41392,100,545,57,55,6,33,20,104,21,0
41393,100,560,53,51,6,36,17.8,83,22.2,0
41394,100,560,53,51,6,36,17.8,85,22.2,0
41395,100,548,58,57,7,32,21,105,20,0
41396,100,548,59,47,6,31.7,0,1,19.6,0.5
41397,100,545,58,57,7,32,21,105,20,0
41398,100,505,47,43,6,32.4,9,3,22,0
41399,100,520,52,47,6,32,0,1,20,0
41400,100,544,59,58,5,32,15,50,19,0
41401,100,524,53,47,6,32,0,8,20,0.5
41402,100,532,56,54,5,32,14,30,20,0
41403,100,509,48,45,5,33,12,6,21,0
41404,100,539,61,60,4,31,15,47,19,0
41405,100,548,59,47,6,32,0,1,20,0
41406,100,48,12,1,0,0,0,116,0,0
41407,100,285,71,68,0,0,0,1,0,0
41408,100,310,75,14,2,0,0,0,0,0
41409,100,4,1,0,0,0,0,0,0,0
41410,100,615,44.5,5.5,8,45,0,3,7.5,0
41411,100,587,52,29,7,39,0,39,16,0
41412,100,211,32.9,20.7,3.1,7.3,55,52,4.8,0
41413,100,484,62.6,40.4,2.4,7.7,50,68,3.6,0
41414,100,338,35.1,26.2,3.5,20.2,60,92,11.7,0
41415,100,258,28.8,18.3,3.2,14.3,50,80,9.9,0
41416,100,258,28.8,18.3,3.2,14.3,50,80,9.9,0
41417,100,265,34,25,3,13,40,60,10,0.1
41418,100,295,27,23,4,19,110,55,15,0
41419,100,352,55,28,6,12,0,225,8,0
41420,100,412,52,25,6,20,0,213,13,0
41421,100,415,52.5,25,6.25,20,105,212.5,12.5,0
41422,100,366,54,28,6,14,137.5,225,7.5,0
41423,100,298,34,2,9,14,380,1000,5.9,1
41424,100,337,78.2,53.5,3.95,0.9,0,77,0.08,0
41425,100,337,78.2,53.5,3.95,0.9,0,77,0.08,0
41426,100,337,78.2,53.5,3.95,0.9,0,77,0.08,0
41427,100,337,78.2,53.5,3.95,0.9,0,77,0.08,0
41428,55,34,8.1,7.2,0.2,0.1,0,1.9,0,0
41429,55,40,10,9,0,0,0,0,0,0
41430,55,36,9,9,0,0,0,0,0.1,0
41431,55,36,9,9,0.3,0,0,0,0,0
41432,55,40,9,8,0.5,0,0,0,0,0
41433,100,900,0,0,0,100,0,0,15,0
41434,100,828,0,0,0,92,0,0,12,0
41435,100,18,4.5,4.5,0,0,0,20,0,0
41436,100,828,0,0,0,92,0,0,13,0
41437,100,828,0,0,0,92,0,0,13,0
41438,100,824,0,0,0,91.6,0,0,13,0
41439,100,347,70.3,3.4,13,1.5,0,1,0.3,0
41440,100,347,70.3,3.4,13,1.5,0,1,0.3,0
41441,100,347,70.3,3.4,13,1.5,0,1,0.3,0
41442,100,105,16,3.17,4.44,2.63,8.5,320.5,0.837,0.0132
41443,100,380,92,85,0,1.3,0,5,1.3,0
41444,100,340,85,0,0,0,0,0,0,0
41445,100,340,85,0,0,0,0,0,0,0
41446,100,344,71,0,13,1.3,0,0,0,0
41447,100,349,84,57,0,0,0,86,0,0
41448,100,900,0,0,0,100,0,0,18,0
41449,100,380,95,83,0,0,0,0,0,0
41450,100,328,80,66,2,0,0,68,0,0
41451,100,324,79,65,2,0,0,71,0,0
41452,100,330,81,62,2,0,0,70,0,0
41453,100,213,32,6,9,5.4,10,401,3,0.1
41454,100,425,62,24,10,15,5,60,5,0.5
41455,100,400,62,13,11,12,0,90,4.4,0.5
41456,100,440,66,24,10,15,0,60,3.5,0.5
41457,100,395,62,24,10,12,10,90,4.6,0.5
41458,100,425,63,24,10,15,0,290,1.9,0
41459,100,430,68,28,8,14,0,200,3.3,0
41460,100,440,65,28,9,16,0,230,1.8,0
41461,100,591,21,4,9,50,0,0,13,0
41462,100,571,45,43,8,40,17,68,8,0
41463,100,579,31,27,7,47,0,8,12,0
41464,100,538,50,25,4,34,0,0,8,0
41465,100,558,55,29,9,39,21,34,8,0
41466,100,568,45,21,9,39,21,34,8,0
41467,100,397,55,35,6,17,21,210,7,0
41468,200,116,30.8,27.6,0,0,0,20.8,0,0
41469,200,104,25,20,1,0,0,1,0,0
41470,200,125,31,28,0,0,0,20,0,0
41471,100,152,41,35,-,-,-,5,-,-
41472,100,26,4.4,2.1,1.8,0.1,0,20,0,0
41473,100,370.06,85.82,47.92,3.86,0.79,0,30,0.79,0
41474,100,370.26,85.87,47.92,3.86,0.79,0,30,0.79,0
41475,100,373.89,88.4,50.8,3.41,0.01,0,30,0.01,0
41476,100,373.82,88.15,50.75,3.41,0,0,30,0,0
41477,100,377.15,90.94,63.73,2.65,0,0,30,0,0
41478,100,370.7,88.08,51.2,3.42,0,0,30,0,0
41479,100,371.3,86.25,48.12,3.89,0.76,0,30,0.76,0
41480,100,370.42,88.07,52.85,3.58,0,0,30,0,0
41481,100,370.32,88.05,52.88,3.58,0,0,30,0,0
41482,100,370.31,88.05,52.88,3.58,0,0,30,0,0
41483,100,373,88.4,50.8,3.41,0.01,0,30,0.01,0
41484,100,373,88.04,52.8,3.57,0,0,30,0,0
41485,100,371.18,88.06,52.76,3.57,0,0,30,0,0
41486,100,377.23,90.96,63.73,2.65,0,0,30,0,0
41487,100,371.4,86.27,48.09,3.89,0.76,0,30,0.76,0
41488,100,370.7,88.08,51.2,3.42,0,0,30,0,0
41489,100,370,88.36,51.32,3.43,0,0,30,0,0
41490,100,371.12,88.19,51.16,3.42,0,0,30,0,0
41491,100,370.42,88.01,51.2,3.42,0,0,30,0,0
41492,100,370.31,85.88,47.96,3.86,0.79,0,30,0.79,0
41493,100,379.97,94.91,64.65,0.01,0.03,0,10,0.02,0
41494,100,370.98,86.18,48.1,3.88,0.76,0,30,0.76,0
41495,250,92,22.5,10,0,0,0,0,0,0
41496,100,360,75,2,12,0.7,0,0,0,0
41497,100,350,72.7,2.2,12.1,0.7,0,0,0,0
41498,100,363,14,1,25,23,0,0,15,0
41499,100,224,50,0,6,0,0,10,0,0
41500,300,1061,261,6,4.2,0,0,1689,0,0
41501,100,338,83.9,0.25,0.21,0.15,0,523,0.07,0
41502,100,352,88,1,1,0,0,157,0,0
41503,100,347,86.7,1.5,1,0,0,154,0,0
41504,100,332,82,2,1,0,0,859,0,0
41505,100,352,87,0.23,1,0,0,872,0,0
41506,100,200,48,0,2,0,0,180,0,0
41507,100,354,87,2,1.4,0,0,563,0,0
41508,100,336,80,0,4,0,0,320,0,0
41509,100,332,80,2,4,0,0,320,0,0
41510,100,352,87,2,1.4,0,0,563,0,0
41511,100,312,74,2,4,0,0,400,0,0
41512,100,1080,252,6,0,0,-,384,0,0
41513,100,345,85.9,0,0,0,-,509,0,0
41514,100,350,84,0,3.5,0,0,315,0,0
41515,100,352,87,1,1,0,0,872,0,0
41516,100,387,60,5,12,9,-,31,1.5,0
41517,40,145,27,0.3,3.8,1.7,-,0,0.3,0
41518,40,145,27,7.8,3.8,1.7,-,0,0.3,0
41519,35,130,23,0.3,3.9,2,0,0.01,0.4,0
41520,100,16.5,1,0,0,0,0,26,0,0
41521,100,16.5,1,0,0,0,0,26,0,0
41522,100,325,33,4,3,20,0,75,7,0
41523,100,315,35,20,3,18,0,50,10,0
41524,100,260,30,12,2.43,14.52,30,65,9,0
41525,100,305,30,10,3,19,25,70,12,0
41526,100,285,28,16,3,18,0,80,12,0
41527,100,305,29,19,4,19,65,55,13,0
41528,100,550,54,37,7,34,0,61,22,0
41529,100,514,46,44,6,34,8,19,21,0
41530,100,514,55,54,6,33,14,60,21,0
41531,100,553,60,60,4,33,15,60,21,0
41532,100,536,41.6,36,7.2,37.9,5,20,22.8,0.5
41533,100,552,50.2,49,7,36,17,59,22,0.2
41534,100,525,47.8,45,5,35,0,3,21,0
41535,100,562,53,52,6,36,0,210,27,0
41536,100,552,56.3,56,6,34,13,62,21,0.1
41537,100,542,0,0,12,55,0,30,34,0
41538,100,899,0,0,0,100,0,0,62,0
41539,100,643,29.34,0.1,13,52.63,0,77.67,32,0.36
41540,100,559,42.91,19.3,10.26,38.53,0,18.43,24.02,0
41541,100,70,16,14,0.5,0.2,0,0,0.1,0
41542,100,392,98,60,0,0,0,0,0,0
41543,100,465,92,63,13,5,0,0,0,0
41544,100,393,96,59,0,1,0,0,0,0
41545,100,393,96,59,0,1,0,0,0,0
41546,100,384,96,59,0,0,0,0,0,0
41547,100,428,97,60,1,4,0,0,1,0
41548,100,393,96,59,0,1,0,0,0,0
41549,100,388,97,51,0,0,0,0,0,0
41550,100,384,96,61,0,0,0,0,0,0
41551,100,384,96,60,0,0,0,0,0,0
41552,100,384,96,60,0,0,0,0,0,0
41553,100,384,96,60,0,0,0,0,0,0
41554,100,400,100,63,0,0,0,0,0,0
41555,100,400,100,63,0,0,0,0,0,0
41556,100,295,30.8,2,11,14.3,0,900,0.2,0
41557,100,210,45.7,2,5,1,0,900,0.2,0
41558,100,250,42,7.1,11,4.7,0,900,0.4,0
41559,100,230,48.6,5.5,6.5,1.3,0,900,0.25,0
41560,100,290,53.2,3,8.5,4.5,0,1200,0.2,0
41561,200,78,19,19,0,0.2,0,0,0,0
41562,100,335,71.3,71.3,8.1,1.8,0,2200,0.3,0
41563,100,23,5,2.9,0.8,0,0,240,0.02,0
41564,100,900,0,0,0,92,0,0,12,0
41565,100,899,0,0,0,99.9,0,0,10.8,0
41566,100,899,0,0,0,99.9,0,0,10,0
41567,100,407,53,28,4,19,0,460,3.1,0
41568,100,477,51,25,5,28,0,1200,4.2,0
41569,100,397,51,25,5,19,0,1200,4.1,0
41570,100,260,65,65,0,0,0,50,0,0
41571,100,371,92,65,0,0,0,550,0,0
41572,100,56,13.6,13.2,0.4,0,0,0,0,0
41573,100,62,15.5,11.2,0.2,0,-,0,0,-
41574,100,60.8,15,13,0.2,0,0,0,0,0
41575,100,63.4,14.9,14.1,0.95,0,0,0,0,0
41576,100,29,7.1,6.7,0.8,0,0,142.8,0,0
41577,100,56,13.6,13.2,0.4,0,0,0,0,0
41578,100,54,13,13,1,0,0,0,0,0
41579,100,56,13.6,13.2,0.4,0,0,0,0,0
41580,100,54,13.4,12.6,0,0,0,8.4,0,0
41581,200000,110000,26666,26666,0,0,-,16667,0,0
41582,100,51,13,10.9,0.4,0,0,2.1,0,0
41583,100,160,37.8,30.24,4.62,0,0,844.2,0,0
41584,100,58,14,13,1,0,0,10,0,0
41585,100,28,6,4,1,0,0,0,0,0
41586,100,413,91,90,1,5,0,53,3.8,0
41587,100,426,91,90,2,6,0,53,5.2,0.1
41588,100,427,91,90,2.2,6,0,53,5.2,0.1
41589,100,410,88,82,1,6,0,47,5,0
41590,100,348,75,61,0.8,5,0,58,2.5,0
41591,100,450,78,69,3,14,0,45,8,1
41592,100,420,86,80,1,8,0,125,6,1.4
41593,100,398,85,66,1,6,0,60,6,1.4
41594,100,580,51,50,4.1,40,0,88,30,0
41595,100,570,48,47,4.4,40,0,84,31,0
41596,100,395,82,61,1,7,5,180,2,1
41597,200,92,23,23,0,0,0,38,0,0
41598,200,92,23,23,0,0,0,38,0,0
41599,200,92,23,23,0,0,0,38,0,0
41600,200,92,23,23,0,0,0,38,0,0
41601,200,92,23,23,0,0,0,38,0,0
41602,750,155,35,20,2,0.4,0,85,0.1,0
41603,100,244,60,50,1,0,0,11.2,0,0
41604,240,146,36,31,0.5,0,0,12,0,0
41605,100,30,7.6,7.6,0,0,0,0,0,0
41606,100,35,8.8,8.7,0,0,0,0,0,0
41607,100,313,46,0,5,10,0,514,6,0
41608,100,190,35,1.3,4.5,4.5,0,600,0,0
41609,100,360,76.6,3.5,11.5,1.5,0,0,0.3,0
41610,100,30,6,2,1,0,0,0,0,0
41611,100,30,7,2,0,0,0,0,0,0
41612,100,4,1,0,0,0,0,0,0,0
41613,100,4,1,0,0,0,0,0,0,0
41614,100,823,0,0,0,91.4,0,0,14.4,0
41615,100,820,0,0,0,91,0,0,13,0
41616,250,72,16,5,1,0.3,0,0,0,0
41617,100,495,38,13,7,35,50,350,19,0
41618,100,454,40,15,6,30,30,380,18,0
41619,100,407,45,30,5,23,25,250,5.2,0
41620,100,448,44,26,5,28,40,400,16,0
41621,100,389,45,20,5,21,25,310,11,0
41622,100,442,46,17,6,26,30,230,12,0
41623,100,344,45,24,5,16,25,300,7,0
41624,100,422,45,7,11,22,72,440,15,0
41625,100,433,46,25,6,25,25,230,4.5,0
41626,100,442,47,27,5,26,25,300,15,0
41627,100,657,43,19,5,25,25,350,13,0
41628,100,329,38,14,6,17,20,400,14,0
41629,100,405,40,16,5,25,30,300,12,0
41630,100,404,42,17,5,24,50,340,11,0
41631,100,404,42,19,5,24,30,300,14,0
41632,100,331,43,15,6,15,15,144,5.2,0
41633,100,437,37,17,7,29,30,440,17,0
41634,100,483,53,30,7,27,50,240,10,0
41635,100,475,44,19,5,31,25,350,13,0
41636,100,488,44,23,6,32,50,280,17,0
41637,100,503,33,9,5,39,50,300,21,0
41638,100,430,42,19,7,26,25,520,4.3,0
41639,100,556,54,21,4,36,50,370,20,0
41640,100,397,37,19,6,25,25,300,3.7,0
41641,100,411,46,21,5,23,30,300,12,0
41642,100,452,45,21,5,28,50,380,17,0
41643,100,430,42,19,7,26,25,520,4.3,0
41644,100,10,1,0,0,0.7,0,0,0,0
41645,100,345,68,43,5.3,5.7,62,480,3.6,0
41646,100,357,59,29,8.4,9.4,95,840,5.3,0
41647,100,438,62,42,7,18,72,480,8.8,0.066
41648,100,403,62,34,6.7,14,102,680,9.8,0.4
41649,100,775,0,-,0,86,0,0,20,0
41650,100,900,0,0,0,100,0,0,15,0
41651,100,824.4,0,0,0,91.6,0,0,13.7,0
41652,100,824.4,0,0,0,91.6,0,0,13.7,0
41653,100,356,72,3.8,13,1.8,0,0,0.9,0
41654,100,355,72,3.9,13,1.7,0,0,0.9,0
41655,100,355,72,3.9,13,1.7,0,0,0.9,0
41656,100,355,73,3.9,13,1.7,0,0,0.9,0
41657,100,355,72,3.9,13,1.7,0,0,0.9,0
41658,100,355,72,3.9,13,1.7,0,0,0.9,0
41659,100,355,72,3.9,13,1.7,0,0,0.9,0
41660,100,355,72,3.9,13,1.7,0,0,0.9,0
41661,100,355,72,3.9,13,1.7,0,0,0.9,0
41662,100,355,72,3.9,13,1.7,0,0,0.9,0
41663,100,355,72,3.9,13,1.7,0,0,0.9,0
41664,100,355,72,3.9,13,1.7,0,0,0.9,0
41665,100,355,72,3.9,13,1.7,0,0,0.9,0
41666,100,355,72,3.9,13,1.7,0,0,0.9,0
41667,100,355,72,3.9,13,1.7,0,0,0.9,0
41668,100,355,72,3.9,13,1.7,0,0,0.9,0
41669,100,369,71,1.5,14,3.2,0,36,0.9,0
41670,100,355,73,3.9,13,1.7,0,0,0.9,0
41671,100,369,71,1.5,14,3.2,0,26,1.3,0
41672,100,370,71,2,14,3.2,0,26,1.3,0
41673,100,355,72,3.9,13,1.7,0,0,0.9,0
41674,100,355,72,3.9,13,1.7,0,1.6,0.9,0
41675,100,355,72,3.9,13,1.7,0,0,0.9,0
41676,100,355,72,3.9,13,1.7,0,1.6,0.9,0
41677,100,355,72,3.9,13,1.7,0,0,0.9,0
41678,100,355,73,3.9,12,1.7,0,16,0.9,0
41679,100,355,72,3.9,13,1.7,0,0,0.9,0
41680,100,355,72,3.9,13,1.7,0,0,0.9,0
41681,100,355,72,3.9,13,1.7,0,0,0.9,0
41682,100,356,72,3.8,13,1.8,0,0,0.9,0
41683,100,356,72,4,13,1.8,0,0,0.9,0
41684,100,356,72,4,13,1.8,0,0,0.9,0
41685,100,356,72,4,13,1.8,0,0,0.9,0
41686,100,356,72,3.8,13,1.8,0,2,0.9,0
41687,100,355,72,3.9,13,1.7,0,0,0.9,0
41688,100,355,72,3.9,13,1.7,0,0,0.9,0
41689,100,355,72,3.9,13,1.7,0,1.6,0.9,0
41690,100,355,72,3.9,13,1.7,0,16,0.9,0
41691,100,355,72,3.9,13,1.7,0,0,0.9,0
41692,100,355,73,3.9,12,1.7,0,16,0.9,0
41693,100,355,72,3.9,13,1.7,0,16,0.9,0
41694,100,355,72,3.9,13,1.7,0,0,0.9,0
41695,100,355,73,3.9,12,1.7,0,16,0.9,0
41696,100,355,72,3.9,13,1.7,0,0,0.9,0
41697,100,828,0,0,0,92,0,0,13,0
41698,100,828,0,0,0,92,0,0,13,0
41699,100,828,0,0,0,92,0,0,13,0
41700,100,466,68,20,8,18,0,217,2.7,0
41701,100,355,72,3.9,13,1.7,0,0,0.9,0
41702,100,355,73,3.9,12,1.7,0,0,0.9,0
41703,100,355,73,3.9,13,1.7,0,0,0.9,0
41704,100,355,73,3.9,13,1.7,0,0,0.9,0
41705,100,320,66,2.5,13,2.2,0,0,0.5,0
41706,100,320,66,2.5,13,2.2,0,0,0.5,0
41707,100,320,66,2.5,13,2.2,0,0,0.5,0
41708,100,320,66,2.5,13,2.2,0,0,0.5,0
41709,100,355,72,3.9,13,1.7,0,0,0.9,0
41710,100,355,72,3.9,13,1.7,0,0,0.9,0
41711,100,355,72,3.9,13,1.7,0,0,0.9,0
41712,100,355,72,3.9,13,1.7,0,0,0.9,0
41713,100,355,73,3.9,12,1.7,0,16,0.9,0
41714,100,355,72,3.9,13,1.7,0,0,0.9,0
41715,100,355,72,3.9,13,1.7,0,0,0.9,0
41716,100,355,72,3.9,13,1.7,0,0,0.9,0
41717,100,355,72,3.9,13,1.7,0,0,0.9,0
41718,100,359,73,3.9,13,1.7,0,0,0.9,0
41719,100,828,0,0,0,92,0,0,13,0
41720,100,828,0,0,0,92,0,0,13,0
41721,100,900,0,0,0,100,0,0,14,0
41722,100,171,5,0,1.1,16.3,0,1500,2.6,0
41723,100,171,5,0,1.1,16.3,0,1500,2.6,0
41724,100,345,69.2,3.4,14,1.5,0,4,0.3,0
41725,100,351,345,17,70,7.5,0,10,1.5,0
41726,100,345,69,3,14,1.5,0,0,0,0
41727,100,351,345,17,70,7.5,0,10,1.5,0
41728,100,345,69,3.4,14,1.5,0,0,1.5,0
41729,100,345,345,17,70,7.5,0,10,1.5,0
41730,100,345,69,3.4,14,1.5,0,0,0.3,0
41731,100,340,69,4,13,1.6,0,0,0,0
41732,100,351,345,17,70,7.5,0,10,1.5,0
41733,100,351,69,3.4,14,1.5,0,0,0.3,0
41734,100,345,69.2,3.4,14,1.5,0,4,0.3,0
41735,100,345,69.2,3.4,14,1.5,0,4,0.3,0
41736,100,346.3,70.2,3.4,13,1.5,0,4,0.3,0
41737,100,345,69.2,3.4,14,1.5,0,4,0.3,0
41738,100,345,69,3.4,14,1.5,0,0,0.3,0
41739,100,345,69.2,3.4,14,1.5,0,4,0.3,-
41740,100,346.3,70.2,3.4,13,1.5,0,4,0.3,0
41741,100,346.3,70.2,3.4,13,1.5,0,4,0.3,0
41742,100,346.3,70.2,3.4,13,1.5,0,4,0.3,0
41743,100,345,68,3,14,1.8,0,0,0.3,0
41744,100,345,68,3,14,1.8,0,0,0.3,0
41745,100,350,70,2.4,13,1.8,0,4,0.3,0
41746,100,345,68,3,14,1.8,0,4,0.3,0
41747,100,345,69,3.4,14,1.5,0,0,0.3,0
41748,100,345,69.2,3.4,14,1.5,0,4,0.3,0
41749,100,345,71.2,2.4,11,1.3,0,4,0.3,0
41750,100,340,71.2,2.4,11,1.3,0,4,0.3,0
41751,100,340,71,3,12,1.3,0,0,0.3,0
41752,100,345,69.2,3.4,14,1.5,0,4,0.3,0
41753,100,345,305,12,75,14,0,10,3,0
41754,100,345,61,2.4,15,2.8,0,4,0.6,0
41755,100,346.3,70.2,3.4,13,1.5,0,4,0.3,0
41756,100,345,69,3.4,14,1.5,0,0,0.3,0
41757,100,345,69.2,3.4,14,1.5,0,4,0.3,0
41758,100,351,69,3.4,14,1.5,0,0,0.3,0
41759,100,345,69,4.4,14,1.6,0,0,0.3,0
41760,100,345,69,4.4,14,1.6,0,0,0.3,0
41761,100,346,69.2,3.4,14,1.5,0,4,0.3,0
41762,100,350,71,1.9,13,1.5,0,0,0.4,0
41763,100,830,0,0,0,92,0,0,14,0
41764,100,830,0,0,0,92,0,0,14,0
41765,100,830,0,0,0,92,0,0,9,0
41766,100,837,0,0,0,93,0,0,13,0
41767,100,720,0,0,0,80,0,0,6.6,0
41768,100,824,0,0,0,91.6,0,0,14,0
41769,100,824,0,0,0,91.6,0,0,14,0
41770,100,824,0,0,0,91.6,0,0,14,0
41771,100,824,0,0,0,91.6,0,0,14,0
41772,100,827,0,0,0,86.1,0,0,8.5,0
41773,100,837,0,0,0,93,0,0,13,0
